,symbol
ENSG00000260823,ENSG00000260823
ENSG00000290910,PPBPP2
ENSG00000285807,ENSG00000285807
ENSG00000133135,RNF128
ENSG00000291195,ENSG00000291195
ENSG00000250977,ENSG00000250977
ENSG00000253505,LINC02949
ENSG00000249364,LINC02997
ENSG00000290875,GLUD1P2
ENSG00000240542,KRTAP9-1
ENSG00000283010,ENSG00000283010
ENSG00000260704,LINC00543
ENSG00000248801,C8orf34-AS1
ENSG00000279927,ENSG00000279927
ENSG00000207052,RNU6-378P
ENSG00000290806,ENSG00000290806
ENSG00000213461,RPL32P15
ENSG00000289840,ENSG00000289840
ENSG00000235991,ENSG00000235991
ENSG00000222035,KIAA2012-AS1
ENSG00000279012,OR51B2
ENSG00000224559,LINC01087
ENSG00000279366,ENSG00000279366
ENSG00000274261,ENSG00000274261
ENSG00000207194,RNU6-1026P
ENSG00000226983,LINC01692
ENSG00000288734,ENSG00000288734
ENSG00000236495,ENSG00000236495
ENSG00000236360,RRAS2P1
ENSG00000252660,Y_RNA
ENSG00000069122,ADGRF5
ENSG00000251463,FKBP4P1
ENSG00000231384,NAP1L5P1
ENSG00000290079,ENSG00000290079
ENSG00000280936,ENSG00000280936
ENSG00000215930,MIR942
ENSG00000267455,ENSG00000267455
ENSG00000264113,RN7SL784P
ENSG00000233633,ENSG00000233633
ENSG00000282997,ENSG00000282997
ENSG00000231754,ENSG00000231754
ENSG00000200571,RNU6-1284P
ENSG00000241319,SETP6
ENSG00000254040,ENSG00000254040
ENSG00000274697,MIR6761
ENSG00000287230,ENSG00000287230
ENSG00000173699,SPATA3
ENSG00000239035,SNORD13D
ENSG00000249766,ENSG00000249766
ENSG00000204661,C5orf60
ENSG00000199572,RNA5SP174
ENSG00000165186,PTCHD1
ENSG00000223665,ENSG00000223665
ENSG00000179673,RPRML
ENSG00000092607,TBX15
ENSG00000230980,RPL36AP39
ENSG00000256802,LCIIAR
ENSG00000267645,ENSG00000267645
ENSG00000163633,C4orf36
ENSG00000269994,LINC02893
ENSG00000226861,ENSG00000226861
ENSG00000229089,ANKRD20A8P
ENSG00000230729,ENSG00000230729
ENSG00000187012,LINC00207
ENSG00000240698,RPS2P39
ENSG00000290896,ENSG00000290896
ENSG00000236352,ENSG00000236352
ENSG00000081803,CADPS2
ENSG00000256699,TMEM132D-AS2
ENSG00000240128,KRT18P43
ENSG00000238590,RNU7-54P
ENSG00000232144,PSAT1P2
ENSG00000207389,RNU1-4
ENSG00000230702,RPL31P30
ENSG00000229268,PES1P2
ENSG00000241656,UBA52P7
ENSG00000234906,APOC2
ENSG00000285804,ENSG00000285804
ENSG00000237982,CDC42P7
ENSG00000226681,ENSG00000226681
ENSG00000230053,ENSG00000230053
ENSG00000234109,RPL7P36
ENSG00000171532,NEUROD2
ENSG00000223656,HMGB3P10
ENSG00000275166,MIR6814
ENSG00000240083,RPS3AP22
ENSG00000227172,YAE1-DT
ENSG00000223772,GEMIN8P3
ENSG00000241932,RPL35AP34
ENSG00000273368,ENSG00000273368
ENSG00000258225,ENSG00000258225
ENSG00000257199,ENSG00000257199
ENSG00000276266,ENSG00000276266
ENSG00000254850,ENSG00000254850
ENSG00000139223,ANP32D
ENSG00000263041,ENSG00000263041
ENSG00000259846,ENSG00000259846
ENSG00000239683,RPL7AP67
ENSG00000273692,LONRF2P5
ENSG00000258491,ZFP64P1
ENSG00000213739,PPIAP68
ENSG00000118702,GHRH
ENSG00000239722,IMP3P2
ENSG00000241461,RN7SL182P
ENSG00000271483,ENSG00000271483
ENSG00000039139,DNAH5
ENSG00000245729,LINC02226
ENSG00000231057,NEK2-DT
ENSG00000236295,ENSG00000236295
ENSG00000203825,ENSG00000203825
ENSG00000287248,ENSG00000287248
ENSG00000279791,ENSG00000279791
ENSG00000218965,NACAP7
ENSG00000254228,IGHV3-42
ENSG00000236187,GJA6P
ENSG00000270880,ATP5PBP8
ENSG00000259637,DNM1P38
ENSG00000277215,SPANXA2-OT1
ENSG00000232920,LINC01400
ENSG00000289097,ENSG00000289097
ENSG00000233411,ENSG00000233411
ENSG00000265487,ENSG00000265487
ENSG00000286003,ENSG00000286003
ENSG00000222792,RNU6-860P
ENSG00000288763,ENSG00000288763
ENSG00000234626,ENSG00000234626
ENSG00000137392,CLPS
ENSG00000162365,CYP4A22
ENSG00000135111,TBX3
ENSG00000254001,ENSG00000254001
ENSG00000233040,FAM204BP
ENSG00000276063,ENSG00000276063
ENSG00000276840,PMS2P13
ENSG00000266995,ENSG00000266995
ENSG00000283098,ENSG00000283098
ENSG00000277987,LINC02351
ENSG00000244699,EVA1CP5
ENSG00000186825,CDRT15P3
ENSG00000252030,RNU6-1196P
ENSG00000281327,LINC01338
ENSG00000285947,ENSG00000285947
ENSG00000258485,SRMP2
ENSG00000206102,KRTAP19-8
ENSG00000178403,NEUROG2
ENSG00000249089,AIG1P1
ENSG00000221216,RNU6ATAC27P
ENSG00000240107,SSX2IPP1
ENSG00000237170,RPS7P15
ENSG00000223808,ENSG00000223808
ENSG00000271499,ENSG00000271499
ENSG00000170549,IRX1
ENSG00000226946,ENSG00000226946
ENSG00000207326,Y_RNA
ENSG00000288948,ENSG00000288948
ENSG00000249483,ENSG00000249483
ENSG00000183067,IGSF5
ENSG00000289572,ENSG00000289572
ENSG00000229735,FTLP16
ENSG00000272922,ENSG00000272922
ENSG00000253481,IGKV1OR22-1
ENSG00000235524,MTCO1P23
ENSG00000237109,RPL21P111
ENSG00000286972,ENSG00000286972
ENSG00000216915,GPR89P
ENSG00000270385,ENSG00000270385
ENSG00000207058,RNU6-784P
ENSG00000227375,DLG1-AS1
ENSG00000226526,ENSG00000226526
ENSG00000201129,SNORA58B
ENSG00000224110,MTRF1LP2
ENSG00000255037,PLA2G10EP
ENSG00000228750,LINC01672
ENSG00000288105,ENSG00000288105
ENSG00000233367,ENSG00000233367
ENSG00000228189,LINC02843
ENSG00000229857,ENSG00000229857
ENSG00000216718,RPL21P68
ENSG00000287133,ENSG00000287133
ENSG00000271399,ENSG00000271399
ENSG00000250377,GSCAR
ENSG00000257075,RPEP6
ENSG00000214295,FOXO1B
ENSG00000235020,ENSG00000235020
ENSG00000232730,FAM8A4P
ENSG00000274704,Metazoa_SRP
ENSG00000258118,PPIAP44
ENSG00000257434,ENSG00000257434
ENSG00000269902,ENSG00000269902
ENSG00000214376,VSTM5
ENSG00000200547,Y_RNA
ENSG00000287536,ENSG00000287536
ENSG00000275084,SNORD91B
ENSG00000164266,SPINK1
ENSG00000276206,ENSG00000276206
ENSG00000223044,RNU6-130P
ENSG00000168481,LGI3
ENSG00000271081,HIKESHIP3
ENSG00000177234,LINC01561
ENSG00000255160,ENSG00000255160
ENSG00000289590,ENSG00000289590
ENSG00000286405,ENSG00000286405
ENSG00000241542,RN7SL369P
ENSG00000188730,VWC2
ENSG00000239345,HNRNPA1P26
ENSG00000236257,EI24P2
ENSG00000290547,ENSG00000290547
ENSG00000236173,ENSG00000236173
ENSG00000286687,ENSG00000286687
ENSG00000135697,BCO1
ENSG00000282975,LINC02034
ENSG00000259105,RPS3AP4
ENSG00000256030,CBX3P4
ENSG00000212933,KRTAP12-4
ENSG00000237859,EEF1A1P31
ENSG00000231357,ENSG00000231357
ENSG00000251478,ENSG00000251478
ENSG00000159495,TGM7
ENSG00000197406,DIO3
ENSG00000237971,ENSG00000237971
ENSG00000187472,ENSG00000187472
ENSG00000266014,ENSG00000266014
ENSG00000167355,OR51B5
ENSG00000272971,ENSG00000272971
ENSG00000276087,ENSG00000276087
ENSG00000263639,MSMB
ENSG00000262686,GLIS2-AS1
ENSG00000249239,RACK1P3
ENSG00000288563,ENSG00000288563
ENSG00000279562,ENSG00000279562
ENSG00000213873,PPIAP86
ENSG00000231441,DST-AS1
ENSG00000261584,ENSG00000261584
ENSG00000199567,Y_RNA
ENSG00000287509,ENSG00000287509
ENSG00000230686,ENSG00000230686
ENSG00000213644,SAPCD2P1
ENSG00000266992,DHX40P1
ENSG00000263828,MIR4439
ENSG00000230798,FOXD3-AS1
ENSG00000248951,MTCO2P32
ENSG00000235804,ENSG00000235804
ENSG00000168992,OR7E102P
ENSG00000213653,RPL22P22
ENSG00000263904,ENSG00000263904
